,images,masks,collages
606,images/Jazz_Jazz6_C2_00630.png,masks/Jazz_Jazz6_C2_00630.png,collages/Jazz_Jazz6_C2_00630.jpg
607,images/Jazz_Jazz6_C2_00675.png,masks/Jazz_Jazz6_C2_00675.png,collages/Jazz_Jazz6_C2_00675.jpg
608,images/Jazz_Jazz6_C2_00720.png,masks/Jazz_Jazz6_C2_00720.png,collages/Jazz_Jazz6_C2_00720.jpg
609,images/Kata_F2_C0_00045.png,masks/Kata_F2_C0_00045.png,collages/Kata_F2_C0_00045.jpg
610,images/Kata_F2_C0_00090.png,masks/Kata_F2_C0_00090.png,collages/Kata_F2_C0_00090.jpg
611,images/Kata_F2_C0_00135.png,masks/Kata_F2_C0_00135.png,collages/Kata_F2_C0_00135.jpg
612,images/Kata_F2_C0_00180.png,masks/Kata_F2_C0_00180.png,collages/Kata_F2_C0_00180.jpg
613,images/Kata_F2_C0_00225.png,masks/Kata_F2_C0_00225.png,collages/Kata_F2_C0_00225.jpg
614,images/Kata_F2_C0_00270.png,masks/Kata_F2_C0_00270.png,collages/Kata_F2_C0_00270.jpg
615,images/Kata_F2_C0_00315.png,masks/Kata_F2_C0_00315.png,collages/Kata_F2_C0_00315.jpg
616,images/Kata_F2_C0_00360.png,masks/Kata_F2_C0_00360.png,collages/Kata_F2_C0_00360.jpg
617,images/Kata_F2_C0_00405.png,masks/Kata_F2_C0_00405.png,collages/Kata_F2_C0_00405.jpg
618,images/Kata_F2_C0_00450.png,masks/Kata_F2_C0_00450.png,collages/Kata_F2_C0_00450.jpg
619,images/Kata_F2_C0_00495.png,masks/Kata_F2_C0_00495.png,collages/Kata_F2_C0_00495.jpg
620,images/Kata_F2_C0_00540.png,masks/Kata_F2_C0_00540.png,collages/Kata_F2_C0_00540.jpg
621,images/Kata_F2_C0_00585.png,masks/Kata_F2_C0_00585.png,collages/Kata_F2_C0_00585.jpg
622,images/Kata_F2_C1_00045.png,masks/Kata_F2_C1_00045.png,collages/Kata_F2_C1_00045.jpg
623,images/Kata_F2_C1_00090.png,masks/Kata_F2_C1_00090.png,collages/Kata_F2_C1_00090.jpg
624,images/Kata_F2_C1_00135.png,masks/Kata_F2_C1_00135.png,collages/Kata_F2_C1_00135.jpg
625,images/Kata_F2_C1_00180.png,masks/Kata_F2_C1_00180.png,collages/Kata_F2_C1_00180.jpg
626,images/Kata_F2_C1_00225.png,masks/Kata_F2_C1_00225.png,collages/Kata_F2_C1_00225.jpg
627,images/Kata_F2_C1_00270.png,masks/Kata_F2_C1_00270.png,collages/Kata_F2_C1_00270.jpg
628,images/Kata_F2_C1_00315.png,masks/Kata_F2_C1_00315.png,collages/Kata_F2_C1_00315.jpg
629,images/Kata_F2_C1_00360.png,masks/Kata_F2_C1_00360.png,collages/Kata_F2_C1_00360.jpg
630,images/Kata_F2_C1_00405.png,masks/Kata_F2_C1_00405.png,collages/Kata_F2_C1_00405.jpg
631,images/Kata_F2_C1_00450.png,masks/Kata_F2_C1_00450.png,collages/Kata_F2_C1_00450.jpg
632,images/Kata_F2_C1_00495.png,masks/Kata_F2_C1_00495.png,collages/Kata_F2_C1_00495.jpg
633,images/Kata_F2_C1_00540.png,masks/Kata_F2_C1_00540.png,collages/Kata_F2_C1_00540.jpg
634,images/Kata_F2_C1_00585.png,masks/Kata_F2_C1_00585.png,collages/Kata_F2_C1_00585.jpg
635,images/Kata_F2_C2_00045.png,masks/Kata_F2_C2_00045.png,collages/Kata_F2_C2_00045.jpg
636,images/Kata_F2_C2_00090.png,masks/Kata_F2_C2_00090.png,collages/Kata_F2_C2_00090.jpg
637,images/Kata_F2_C2_00135.png,masks/Kata_F2_C2_00135.png,collages/Kata_F2_C2_00135.jpg
638,images/Kata_F2_C2_00180.png,masks/Kata_F2_C2_00180.png,collages/Kata_F2_C2_00180.jpg
639,images/Kata_F2_C2_00225.png,masks/Kata_F2_C2_00225.png,collages/Kata_F2_C2_00225.jpg
640,images/Kata_F2_C2_00270.png,masks/Kata_F2_C2_00270.png,collages/Kata_F2_C2_00270.jpg
641,images/Kata_F2_C2_00315.png,masks/Kata_F2_C2_00315.png,collages/Kata_F2_C2_00315.jpg
642,images/Kata_F2_C2_00360.png,masks/Kata_F2_C2_00360.png,collages/Kata_F2_C2_00360.jpg
643,images/Kata_F2_C2_00405.png,masks/Kata_F2_C2_00405.png,collages/Kata_F2_C2_00405.jpg
644,images/Kata_F2_C2_00450.png,masks/Kata_F2_C2_00450.png,collages/Kata_F2_C2_00450.jpg
645,images/Kata_F2_C2_00495.png,masks/Kata_F2_C2_00495.png,collages/Kata_F2_C2_00495.jpg
646,images/Kata_F2_C2_00540.png,masks/Kata_F2_C2_00540.png,collages/Kata_F2_C2_00540.jpg
647,images/Kata_F2_C2_00585.png,masks/Kata_F2_C2_00585.png,collages/Kata_F2_C2_00585.jpg
648,images/Kata_F3_C0_00045.png,masks/Kata_F3_C0_00045.png,collages/Kata_F3_C0_00045.jpg
649,images/Kata_F3_C0_00090.png,masks/Kata_F3_C0_00090.png,collages/Kata_F3_C0_00090.jpg
650,images/Kata_F3_C0_00135.png,masks/Kata_F3_C0_00135.png,collages/Kata_F3_C0_00135.jpg
651,images/Kata_F3_C0_00180.png,masks/Kata_F3_C0_00180.png,collages/Kata_F3_C0_00180.jpg
652,images/Kata_F3_C0_00225.png,masks/Kata_F3_C0_00225.png,collages/Kata_F3_C0_00225.jpg
653,images/Kata_F3_C0_00270.png,masks/Kata_F3_C0_00270.png,collages/Kata_F3_C0_00270.jpg
654,images/Kata_F3_C0_00315.png,masks/Kata_F3_C0_00315.png,collages/Kata_F3_C0_00315.jpg
655,images/Kata_F3_C0_00360.png,masks/Kata_F3_C0_00360.png,collages/Kata_F3_C0_00360.jpg
656,images/Kata_F3_C0_00405.png,masks/Kata_F3_C0_00405.png,collages/Kata_F3_C0_00405.jpg
657,images/Kata_F3_C0_00450.png,masks/Kata_F3_C0_00450.png,collages/Kata_F3_C0_00450.jpg
658,images/Kata_F3_C0_00495.png,masks/Kata_F3_C0_00495.png,collages/Kata_F3_C0_00495.jpg
659,images/Kata_F3_C0_00540.png,masks/Kata_F3_C0_00540.png,collages/Kata_F3_C0_00540.jpg
660,images/Kata_F3_C0_00585.png,masks/Kata_F3_C0_00585.png,collages/Kata_F3_C0_00585.jpg
661,images/Kata_F3_C1_00045.png,masks/Kata_F3_C1_00045.png,collages/Kata_F3_C1_00045.jpg
662,images/Kata_F3_C1_00090.png,masks/Kata_F3_C1_00090.png,collages/Kata_F3_C1_00090.jpg
663,images/Kata_F3_C1_00135.png,masks/Kata_F3_C1_00135.png,collages/Kata_F3_C1_00135.jpg
664,images/Kata_F3_C1_00180.png,masks/Kata_F3_C1_00180.png,collages/Kata_F3_C1_00180.jpg
665,images/Kata_F3_C1_00225.png,masks/Kata_F3_C1_00225.png,collages/Kata_F3_C1_00225.jpg
666,images/Kata_F3_C1_00270.png,masks/Kata_F3_C1_00270.png,collages/Kata_F3_C1_00270.jpg
667,images/Kata_F3_C1_00315.png,masks/Kata_F3_C1_00315.png,collages/Kata_F3_C1_00315.jpg
668,images/Kata_F3_C1_00360.png,masks/Kata_F3_C1_00360.png,collages/Kata_F3_C1_00360.jpg
669,images/Kata_F3_C1_00405.png,masks/Kata_F3_C1_00405.png,collages/Kata_F3_C1_00405.jpg
670,images/Kata_F3_C1_00450.png,masks/Kata_F3_C1_00450.png,collages/Kata_F3_C1_00450.jpg
671,images/Kata_F3_C1_00495.png,masks/Kata_F3_C1_00495.png,collages/Kata_F3_C1_00495.jpg
672,images/Kata_F3_C1_00540.png,masks/Kata_F3_C1_00540.png,collages/Kata_F3_C1_00540.jpg
673,images/Kata_F3_C1_00585.png,masks/Kata_F3_C1_00585.png,collages/Kata_F3_C1_00585.jpg
674,images/Kata_F3_C2_00045.png,masks/Kata_F3_C2_00045.png,collages/Kata_F3_C2_00045.jpg
675,images/Kata_F3_C2_00090.png,masks/Kata_F3_C2_00090.png,collages/Kata_F3_C2_00090.jpg
676,images/Kata_F3_C2_00135.png,masks/Kata_F3_C2_00135.png,collages/Kata_F3_C2_00135.jpg
677,images/Kata_F3_C2_00180.png,masks/Kata_F3_C2_00180.png,collages/Kata_F3_C2_00180.jpg
678,images/Kata_F3_C2_00225.png,masks/Kata_F3_C2_00225.png,collages/Kata_F3_C2_00225.jpg
679,images/Kata_F3_C2_00270.png,masks/Kata_F3_C2_00270.png,collages/Kata_F3_C2_00270.jpg
680,images/Kata_F3_C2_00315.png,masks/Kata_F3_C2_00315.png,collages/Kata_F3_C2_00315.jpg
681,images/Kata_F3_C2_00360.png,masks/Kata_F3_C2_00360.png,collages/Kata_F3_C2_00360.jpg
682,images/Kata_F3_C2_00405.png,masks/Kata_F3_C2_00405.png,collages/Kata_F3_C2_00405.jpg
683,images/Kata_F3_C2_00450.png,masks/Kata_F3_C2_00450.png,collages/Kata_F3_C2_00450.jpg
684,images/Kata_F3_C2_00495.png,masks/Kata_F3_C2_00495.png,collages/Kata_F3_C2_00495.jpg
685,images/Kata_F3_C2_00540.png,masks/Kata_F3_C2_00540.png,collages/Kata_F3_C2_00540.jpg
686,images/Kata_F3_C2_00585.png,masks/Kata_F3_C2_00585.png,collages/Kata_F3_C2_00585.jpg
687,images/Kata_F4_C0_00045.png,masks/Kata_F4_C0_00045.png,collages/Kata_F4_C0_00045.jpg
688,images/Kata_F4_C0_00090.png,masks/Kata_F4_C0_00090.png,collages/Kata_F4_C0_00090.jpg
689,images/Kata_F4_C0_00135.png,masks/Kata_F4_C0_00135.png,collages/Kata_F4_C0_00135.jpg
690,images/Kata_F4_C0_00180.png,masks/Kata_F4_C0_00180.png,collages/Kata_F4_C0_00180.jpg
691,images/Kata_F4_C0_00225.png,masks/Kata_F4_C0_00225.png,collages/Kata_F4_C0_00225.jpg
692,images/Kata_F4_C0_00270.png,masks/Kata_F4_C0_00270.png,collages/Kata_F4_C0_00270.jpg
693,images/Kata_F4_C0_00315.png,masks/Kata_F4_C0_00315.png,collages/Kata_F4_C0_00315.jpg
694,images/Kata_F4_C0_00360.png,masks/Kata_F4_C0_00360.png,collages/Kata_F4_C0_00360.jpg
695,images/Kata_F4_C0_00405.png,masks/Kata_F4_C0_00405.png,collages/Kata_F4_C0_00405.jpg
696,images/Kata_F4_C0_00450.png,masks/Kata_F4_C0_00450.png,collages/Kata_F4_C0_00450.jpg
697,images/Kata_F4_C0_00540.png,masks/Kata_F4_C0_00540.png,collages/Kata_F4_C0_00540.jpg
698,images/Kata_F4_C0_00585.png,masks/Kata_F4_C0_00585.png,collages/Kata_F4_C0_00585.jpg
699,images/Kata_F4_C1_00045.png,masks/Kata_F4_C1_00045.png,collages/Kata_F4_C1_00045.jpg
700,images/Kata_F4_C1_00090.png,masks/Kata_F4_C1_00090.png,collages/Kata_F4_C1_00090.jpg
701,images/Kata_F4_C1_00135.png,masks/Kata_F4_C1_00135.png,collages/Kata_F4_C1_00135.jpg
702,images/Kata_F4_C1_00180.png,masks/Kata_F4_C1_00180.png,collages/Kata_F4_C1_00180.jpg
703,images/Kata_F4_C1_00225.png,masks/Kata_F4_C1_00225.png,collages/Kata_F4_C1_00225.jpg
704,images/Kata_F4_C1_00270.png,masks/Kata_F4_C1_00270.png,collages/Kata_F4_C1_00270.jpg
705,images/Kata_F4_C1_00315.png,masks/Kata_F4_C1_00315.png,collages/Kata_F4_C1_00315.jpg
706,images/Kata_F4_C1_00360.png,masks/Kata_F4_C1_00360.png,collages/Kata_F4_C1_00360.jpg
707,images/Kata_F4_C1_00405.png,masks/Kata_F4_C1_00405.png,collages/Kata_F4_C1_00405.jpg
708,images/Kata_F4_C1_00495.png,masks/Kata_F4_C1_00495.png,collages/Kata_F4_C1_00495.jpg
709,images/Kata_F4_C1_00540.png,masks/Kata_F4_C1_00540.png,collages/Kata_F4_C1_00540.jpg
710,images/Kata_F4_C1_00585.png,masks/Kata_F4_C1_00585.png,collages/Kata_F4_C1_00585.jpg
711,images/Kata_F4_C2_00045.png,masks/Kata_F4_C2_00045.png,collages/Kata_F4_C2_00045.jpg
712,images/Kata_F4_C2_00135.png,masks/Kata_F4_C2_00135.png,collages/Kata_F4_C2_00135.jpg
713,images/Kata_F4_C2_00180.png,masks/Kata_F4_C2_00180.png,collages/Kata_F4_C2_00180.jpg
714,images/Kata_N2_C2_00270.png,masks/Kata_N2_C2_00270.png,collages/Kata_N2_C2_00270.jpg
715,images/Kata_N2_C2_00315.png,masks/Kata_N2_C2_00315.png,collages/Kata_N2_C2_00315.jpg
716,images/Kata_N2_C2_00360.png,masks/Kata_N2_C2_00360.png,collages/Kata_N2_C2_00360.jpg
717,images/Kata_N2_C2_00405.png,masks/Kata_N2_C2_00405.png,collages/Kata_N2_C2_00405.jpg
718,images/Kata_N2_C2_00450.png,masks/Kata_N2_C2_00450.png,collages/Kata_N2_C2_00450.jpg
719,images/Kata_N2_C2_00495.png,masks/Kata_N2_C2_00495.png,collages/Kata_N2_C2_00495.jpg
720,images/Kata_N2_C2_00540.png,masks/Kata_N2_C2_00540.png,collages/Kata_N2_C2_00540.jpg
721,images/Kata_N2_C2_00585.png,masks/Kata_N2_C2_00585.png,collages/Kata_N2_C2_00585.jpg
722,images/Kata_N3_C0_00045.png,masks/Kata_N3_C0_00045.png,collages/Kata_N3_C0_00045.jpg
723,images/Kata_N3_C0_00090.png,masks/Kata_N3_C0_00090.png,collages/Kata_N3_C0_00090.jpg
724,images/Kata_N3_C0_00135.png,masks/Kata_N3_C0_00135.png,collages/Kata_N3_C0_00135.jpg
725,images/Kata_N3_C0_00180.png,masks/Kata_N3_C0_00180.png,collages/Kata_N3_C0_00180.jpg
726,images/Kata_N3_C0_00225.png,masks/Kata_N3_C0_00225.png,collages/Kata_N3_C0_00225.jpg
727,images/Kata_N3_C0_00270.png,masks/Kata_N3_C0_00270.png,collages/Kata_N3_C0_00270.jpg
728,images/Kata_N3_C0_00315.png,masks/Kata_N3_C0_00315.png,collages/Kata_N3_C0_00315.jpg
729,images/Kata_N3_C0_00360.png,masks/Kata_N3_C0_00360.png,collages/Kata_N3_C0_00360.jpg
730,images/Kata_N3_C0_00405.png,masks/Kata_N3_C0_00405.png,collages/Kata_N3_C0_00405.jpg
731,images/Kata_N3_C0_00450.png,masks/Kata_N3_C0_00450.png,collages/Kata_N3_C0_00450.jpg
732,images/Kata_N3_C0_00495.png,masks/Kata_N3_C0_00495.png,collages/Kata_N3_C0_00495.jpg
733,images/Kata_N3_C0_00540.png,masks/Kata_N3_C0_00540.png,collages/Kata_N3_C0_00540.jpg
734,images/Kata_N3_C0_00585.png,masks/Kata_N3_C0_00585.png,collages/Kata_N3_C0_00585.jpg
735,images/Kata_N3_C1_00045.png,masks/Kata_N3_C1_00045.png,collages/Kata_N3_C1_00045.jpg
736,images/Kata_N3_C1_00090.png,masks/Kata_N3_C1_00090.png,collages/Kata_N3_C1_00090.jpg
737,images/Kata_N3_C1_00135.png,masks/Kata_N3_C1_00135.png,collages/Kata_N3_C1_00135.jpg
738,images/Kata_N3_C1_00180.png,masks/Kata_N3_C1_00180.png,collages/Kata_N3_C1_00180.jpg
739,images/Kata_N3_C1_00225.png,masks/Kata_N3_C1_00225.png,collages/Kata_N3_C1_00225.jpg
740,images/Kata_N3_C1_00270.png,masks/Kata_N3_C1_00270.png,collages/Kata_N3_C1_00270.jpg
741,images/Kata_N3_C1_00315.png,masks/Kata_N3_C1_00315.png,collages/Kata_N3_C1_00315.jpg
742,images/Kata_N3_C1_00360.png,masks/Kata_N3_C1_00360.png,collages/Kata_N3_C1_00360.jpg
743,images/Kata_N3_C1_00405.png,masks/Kata_N3_C1_00405.png,collages/Kata_N3_C1_00405.jpg
744,images/Kata_N3_C1_00450.png,masks/Kata_N3_C1_00450.png,collages/Kata_N3_C1_00450.jpg
745,images/Kata_N3_C1_00495.png,masks/Kata_N3_C1_00495.png,collages/Kata_N3_C1_00495.jpg
746,images/Kata_N3_C1_00540.png,masks/Kata_N3_C1_00540.png,collages/Kata_N3_C1_00540.jpg
747,images/Kata_N3_C1_00585.png,masks/Kata_N3_C1_00585.png,collages/Kata_N3_C1_00585.jpg
748,images/Kata_N3_C2_00045.png,masks/Kata_N3_C2_00045.png,collages/Kata_N3_C2_00045.jpg
749,images/Kata_N3_C2_00090.png,masks/Kata_N3_C2_00090.png,collages/Kata_N3_C2_00090.jpg
750,images/Kata_N3_C2_00135.png,masks/Kata_N3_C2_00135.png,collages/Kata_N3_C2_00135.jpg
751,images/Kata_N3_C2_00180.png,masks/Kata_N3_C2_00180.png,collages/Kata_N3_C2_00180.jpg
752,images/Kata_N3_C2_00225.png,masks/Kata_N3_C2_00225.png,collages/Kata_N3_C2_00225.jpg
753,images/Kata_N3_C2_00270.png,masks/Kata_N3_C2_00270.png,collages/Kata_N3_C2_00270.jpg
754,images/Kata_N3_C2_00315.png,masks/Kata_N3_C2_00315.png,collages/Kata_N3_C2_00315.jpg
755,images/Kata_N3_C2_00360.png,masks/Kata_N3_C2_00360.png,collages/Kata_N3_C2_00360.jpg
756,images/Kata_N3_C2_00405.png,masks/Kata_N3_C2_00405.png,collages/Kata_N3_C2_00405.jpg
757,images/Kata_N3_C2_00450.png,masks/Kata_N3_C2_00450.png,collages/Kata_N3_C2_00450.jpg
758,images/Kata_N3_C2_00495.png,masks/Kata_N3_C2_00495.png,collages/Kata_N3_C2_00495.jpg
759,images/Kata_N3_C2_00540.png,masks/Kata_N3_C2_00540.png,collages/Kata_N3_C2_00540.jpg
760,images/Kata_N3_C2_00585.png,masks/Kata_N3_C2_00585.png,collages/Kata_N3_C2_00585.jpg
761,images/Kata_P3_C0_00045.png,masks/Kata_P3_C0_00045.png,collages/Kata_P3_C0_00045.jpg
762,images/Kata_P3_C0_00090.png,masks/Kata_P3_C0_00090.png,collages/Kata_P3_C0_00090.jpg
763,images/Kata_P3_C0_00135.png,masks/Kata_P3_C0_00135.png,collages/Kata_P3_C0_00135.jpg
764,images/Kata_P3_C0_00180.png,masks/Kata_P3_C0_00180.png,collages/Kata_P3_C0_00180.jpg
765,images/Kata_P3_C0_00225.png,masks/Kata_P3_C0_00225.png,collages/Kata_P3_C0_00225.jpg
766,images/Kata_P3_C0_00270.png,masks/Kata_P3_C0_00270.png,collages/Kata_P3_C0_00270.jpg
767,images/Kata_P3_C0_00315.png,masks/Kata_P3_C0_00315.png,collages/Kata_P3_C0_00315.jpg
768,images/Kata_P3_C0_00360.png,masks/Kata_P3_C0_00360.png,collages/Kata_P3_C0_00360.jpg
769,images/Kata_P3_C0_00405.png,masks/Kata_P3_C0_00405.png,collages/Kata_P3_C0_00405.jpg
770,images/Kata_P3_C0_00450.png,masks/Kata_P3_C0_00450.png,collages/Kata_P3_C0_00450.jpg
771,images/Kata_P3_C0_00495.png,masks/Kata_P3_C0_00495.png,collages/Kata_P3_C0_00495.jpg
772,images/Kata_P3_C0_00540.png,masks/Kata_P3_C0_00540.png,collages/Kata_P3_C0_00540.jpg
773,images/Kata_P3_C0_00585.png,masks/Kata_P3_C0_00585.png,collages/Kata_P3_C0_00585.jpg
774,images/Kata_P3_C1_00045.png,masks/Kata_P3_C1_00045.png,collages/Kata_P3_C1_00045.jpg
775,images/Kata_P3_C1_00090.png,masks/Kata_P3_C1_00090.png,collages/Kata_P3_C1_00090.jpg
776,images/Kata_P3_C1_00135.png,masks/Kata_P3_C1_00135.png,collages/Kata_P3_C1_00135.jpg
777,images/Kata_P3_C1_00180.png,masks/Kata_P3_C1_00180.png,collages/Kata_P3_C1_00180.jpg
778,images/Kata_P3_C1_00270.png,masks/Kata_P3_C1_00270.png,collages/Kata_P3_C1_00270.jpg
779,images/Kata_P3_C1_00315.png,masks/Kata_P3_C1_00315.png,collages/Kata_P3_C1_00315.jpg
780,images/Kata_P3_C1_00360.png,masks/Kata_P3_C1_00360.png,collages/Kata_P3_C1_00360.jpg
781,images/Kata_P3_C1_00405.png,masks/Kata_P3_C1_00405.png,collages/Kata_P3_C1_00405.jpg
782,images/Kata_P3_C1_00450.png,masks/Kata_P3_C1_00450.png,collages/Kata_P3_C1_00450.jpg
783,images/Kata_P3_C1_00495.png,masks/Kata_P3_C1_00495.png,collages/Kata_P3_C1_00495.jpg
784,images/Kata_P3_C1_00540.png,masks/Kata_P3_C1_00540.png,collages/Kata_P3_C1_00540.jpg
785,images/Kata_P3_C1_00585.png,masks/Kata_P3_C1_00585.png,collages/Kata_P3_C1_00585.jpg
786,images/Kata_P3_C2_00045.png,masks/Kata_P3_C2_00045.png,collages/Kata_P3_C2_00045.jpg
787,images/Kata_P3_C2_00090.png,masks/Kata_P3_C2_00090.png,collages/Kata_P3_C2_00090.jpg
788,images/Kata_P3_C2_00135.png,masks/Kata_P3_C2_00135.png,collages/Kata_P3_C2_00135.jpg
789,images/Kata_P3_C2_00180.png,masks/Kata_P3_C2_00180.png,collages/Kata_P3_C2_00180.jpg
790,images/Kata_P3_C2_00225.png,masks/Kata_P3_C2_00225.png,collages/Kata_P3_C2_00225.jpg
791,images/Kata_P3_C2_00270.png,masks/Kata_P3_C2_00270.png,collages/Kata_P3_C2_00270.jpg
792,images/Kata_P3_C2_00315.png,masks/Kata_P3_C2_00315.png,collages/Kata_P3_C2_00315.jpg
793,images/Kata_P3_C2_00360.png,masks/Kata_P3_C2_00360.png,collages/Kata_P3_C2_00360.jpg
794,images/Kata_P3_C2_00405.png,masks/Kata_P3_C2_00405.png,collages/Kata_P3_C2_00405.jpg
795,images/Kata_P3_C2_00450.png,masks/Kata_P3_C2_00450.png,collages/Kata_P3_C2_00450.jpg
796,images/Kata_P3_C2_00495.png,masks/Kata_P3_C2_00495.png,collages/Kata_P3_C2_00495.jpg
797,images/Kata_P3_C2_00540.png,masks/Kata_P3_C2_00540.png,collages/Kata_P3_C2_00540.jpg
798,images/Kata_P3_C2_00585.png,masks/Kata_P3_C2_00585.png,collages/Kata_P3_C2_00585.jpg
799,images/Sports_Badminton_C0_00045.png,masks/Sports_Badminton_C0_00045.png,collages/Sports_Badminton_C0_00045.jpg
800,images/Sports_Badminton_C0_00090.png,masks/Sports_Badminton_C0_00090.png,collages/Sports_Badminton_C0_00090.jpg
801,images/Sports_Badminton_C0_00135.png,masks/Sports_Badminton_C0_00135.png,collages/Sports_Badminton_C0_00135.jpg
802,images/Sports_Badminton_C0_00180.png,masks/Sports_Badminton_C0_00180.png,collages/Sports_Badminton_C0_00180.jpg
803,images/Sports_Badminton_C0_00225.png,masks/Sports_Badminton_C0_00225.png,collages/Sports_Badminton_C0_00225.jpg
804,images/Sports_Badminton_C0_00270.png,masks/Sports_Badminton_C0_00270.png,collages/Sports_Badminton_C0_00270.jpg
805,images/Sports_Badminton_C0_00315.png,masks/Sports_Badminton_C0_00315.png,collages/Sports_Badminton_C0_00315.jpg
806,images/Sports_Badminton_C0_00360.png,masks/Sports_Badminton_C0_00360.png,collages/Sports_Badminton_C0_00360.jpg
807,images/Sports_Badminton_C0_00405.png,masks/Sports_Badminton_C0_00405.png,collages/Sports_Badminton_C0_00405.jpg
808,images/Sports_Badminton_C0_00450.png,masks/Sports_Badminton_C0_00450.png,collages/Sports_Badminton_C0_00450.jpg
809,images/Sports_Badminton_C0_00495.png,masks/Sports_Badminton_C0_00495.png,collages/Sports_Badminton_C0_00495.jpg
810,images/Sports_Badminton_C0_00540.png,masks/Sports_Badminton_C0_00540.png,collages/Sports_Badminton_C0_00540.jpg
811,images/Sports_Badminton_C0_00675.png,masks/Sports_Badminton_C0_00675.png,collages/Sports_Badminton_C0_00675.jpg
812,images/Sports_Badminton_C0_00720.png,masks/Sports_Badminton_C0_00720.png,collages/Sports_Badminton_C0_00720.jpg
813,images/Sports_Badminton_C0_00765.png,masks/Sports_Badminton_C0_00765.png,collages/Sports_Badminton_C0_00765.jpg
814,images/Sports_Badminton_C1_00045.png,masks/Sports_Badminton_C1_00045.png,collages/Sports_Badminton_C1_00045.jpg
815,images/Sports_Badminton_C1_00090.png,masks/Sports_Badminton_C1_00090.png,collages/Sports_Badminton_C1_00090.jpg
816,images/Sports_Badminton_C1_00135.png,masks/Sports_Badminton_C1_00135.png,collages/Sports_Badminton_C1_00135.jpg
817,images/Sports_Badminton_C1_00180.png,masks/Sports_Badminton_C1_00180.png,collages/Sports_Badminton_C1_00180.jpg
818,images/Sports_Badminton_C1_00225.png,masks/Sports_Badminton_C1_00225.png,collages/Sports_Badminton_C1_00225.jpg
819,images/Sports_Badminton_C1_00270.png,masks/Sports_Badminton_C1_00270.png,collages/Sports_Badminton_C1_00270.jpg
820,images/Sports_Badminton_C1_00315.png,masks/Sports_Badminton_C1_00315.png,collages/Sports_Badminton_C1_00315.jpg
821,images/Sports_Badminton_C1_00360.png,masks/Sports_Badminton_C1_00360.png,collages/Sports_Badminton_C1_00360.jpg
822,images/Sports_Tennis_C2_00225.png,masks/Sports_Tennis_C2_00225.png,collages/Sports_Tennis_C2_00225.jpg
823,images/Sports_Tennis_C2_00270.png,masks/Sports_Tennis_C2_00270.png,collages/Sports_Tennis_C2_00270.jpg
824,images/Sports_Tennis_C2_00315.png,masks/Sports_Tennis_C2_00315.png,collages/Sports_Tennis_C2_00315.jpg
825,images/Sports_Tennis_C2_00360.png,masks/Sports_Tennis_C2_00360.png,collages/Sports_Tennis_C2_00360.jpg
826,images/Sports_Tennis_C2_00405.png,masks/Sports_Tennis_C2_00405.png,collages/Sports_Tennis_C2_00405.jpg
827,images/Sports_Tennis_C2_00450.png,masks/Sports_Tennis_C2_00450.png,collages/Sports_Tennis_C2_00450.jpg
828,images/Sports_Tennis_C2_00495.png,masks/Sports_Tennis_C2_00495.png,collages/Sports_Tennis_C2_00495.jpg
829,images/Sports_Tennis_C2_00540.png,masks/Sports_Tennis_C2_00540.png,collages/Sports_Tennis_C2_00540.jpg
830,images/Sports_Tennis_C2_00585.png,masks/Sports_Tennis_C2_00585.png,collages/Sports_Tennis_C2_00585.jpg
831,images/Sports_Tennis_C2_00630.png,masks/Sports_Tennis_C2_00630.png,collages/Sports_Tennis_C2_00630.jpg
832,images/Sports_Tennis_C2_00675.png,masks/Sports_Tennis_C2_00675.png,collages/Sports_Tennis_C2_00675.jpg
833,images/Sports_Tennis_C2_00720.png,masks/Sports_Tennis_C2_00720.png,collages/Sports_Tennis_C2_00720.jpg
834,images/Sports_Volleyball_C0_00045.png,masks/Sports_Volleyball_C0_00045.png,collages/Sports_Volleyball_C0_00045.jpg
835,images/Sports_Volleyball_C0_00090.png,masks/Sports_Volleyball_C0_00090.png,collages/Sports_Volleyball_C0_00090.jpg
836,images/Sports_Volleyball_C0_00225.png,masks/Sports_Volleyball_C0_00225.png,collages/Sports_Volleyball_C0_00225.jpg
837,images/Sports_Volleyball_C0_00270.png,masks/Sports_Volleyball_C0_00270.png,collages/Sports_Volleyball_C0_00270.jpg
838,images/Sports_Volleyball_C0_00315.png,masks/Sports_Volleyball_C0_00315.png,collages/Sports_Volleyball_C0_00315.jpg
839,images/Sports_Volleyball_C0_00360.png,masks/Sports_Volleyball_C0_00360.png,collages/Sports_Volleyball_C0_00360.jpg
840,images/Sports_Volleyball_C0_00405.png,masks/Sports_Volleyball_C0_00405.png,collages/Sports_Volleyball_C0_00405.jpg
841,images/Sports_Volleyball_C0_00450.png,masks/Sports_Volleyball_C0_00450.png,collages/Sports_Volleyball_C0_00450.jpg
842,images/Sports_Volleyball_C0_00495.png,masks/Sports_Volleyball_C0_00495.png,collages/Sports_Volleyball_C0_00495.jpg
843,images/Sports_Volleyball_C0_00540.png,masks/Sports_Volleyball_C0_00540.png,collages/Sports_Volleyball_C0_00540.jpg
844,images/Sports_Volleyball_C0_00585.png,masks/Sports_Volleyball_C0_00585.png,collages/Sports_Volleyball_C0_00585.jpg
